country,year,case_count,source,case_rate
California,2009,9,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5853a1.htm,0.024325514302186133
California,2010,27,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5953a1.htm,0.07227586444677685
California,2011,31,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm6053a1.htm,0.08228498065254485
California,2012,8,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm6153a1.htm,0.021062334109436465
California,2013,17,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm6253a1.htm,0.044395671881617325
California,2014,92,https://www.cdc.gov/mmwr/volumes/63/wr/mm6354a1.htm?s_cid=mm6354a1_w,0.23818590161078912
California,2015,109,https://www.cdc.gov/mmwr/volumes/64/wr/mm6453a1.htm?s_cid=mm6453a1_w,0.2798948211754555
California,2016,24,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.061242714190332406
California,2017,15,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.03809318517488403
California,2018,22,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.055728793294306286
California,2019,73,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.18491758008140782
California,2020,5,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.012638556814319303
California,2021,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
California,2022,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Colorado,1888,2,Project Tycho - https://zenodo.org/records/11452259,
Colorado,1889,7,Project Tycho - https://zenodo.org/records/11452259,
Colorado,1890,13,Project Tycho - https://zenodo.org/records/11452259,
Colorado,1895,1,Project Tycho - https://zenodo.org/records/11452259,
Colorado,1896,8,Project Tycho - https://zenodo.org/records/11452259,
Colorado,1897,19,Project Tycho - https://zenodo.org/records/11452259,
Colorado,1898,1,Project Tycho - https://zenodo.org/records/11452259,
Colorado,1899,2,Project Tycho - https://zenodo.org/records/11452259,
Colorado,1902,13,Project Tycho - https://zenodo.org/records/11452259,2.0913064391325262
Colorado,1903,2,Project Tycho - https://zenodo.org/records/11452259,0.3064420242334353
Colorado,1910,13,Project Tycho - https://zenodo.org/records/11452259,1.6153001227628092
Colorado,1911,1377,Project Tycho - https://zenodo.org/records/11452259,167.55473515522237
Colorado,1912,47,Project Tycho - https://zenodo.org/records/11452259,5.64339506647199
Colorado,1913,15,Project Tycho - https://zenodo.org/records/11452259,1.794612573055687
Colorado,1915,46,Project Tycho - https://zenodo.org/records/11452259,5.2942449255813315
Colorado,1916,336,Project Tycho - https://zenodo.org/records/11452259,37.63053090407351
Colorado,1917,4961,Project Tycho - https://zenodo.org/records/11452259,544.6202149498853
Colorado,1918,2488,Project Tycho - https://zenodo.org/records/11452259,274.3393471870293
Colorado,1919,333,Project Tycho - https://zenodo.org/records/11452259,35.46560049758344
Colorado,1920,4097,Project Tycho - https://zenodo.org/records/11452259,436.80972176169615
Colorado,1921,3104,Project Tycho - https://zenodo.org/records/11452259,322.6742040477733
Colorado,1922,119,Project Tycho - https://zenodo.org/records/11452259,12.319286930685895
Colorado,1923,4538,Project Tycho - https://zenodo.org/records/11452259,460.7181436449729
Colorado,1924,3373,Project Tycho - https://zenodo.org/records/11452259,332.31068734027315
Colorado,1925,157,Project Tycho - https://zenodo.org/records/11452259,15.391870151438354
Colorado,1926,1151,Project Tycho - https://zenodo.org/records/11452259,113.17422734745568
Colorado,1927,7720,Project Tycho - https://zenodo.org/records/11452259,750.2225401058085
Colorado,1928,3562,Project Tycho - https://zenodo.org/records/11452259,350.9311201618894
Colorado,1929,990,Project Tycho - https://zenodo.org/records/11452259,98.11616954474097
Colorado,1930,18037,Project Tycho - https://zenodo.org/records/11452259,1732.594328748175
Colorado,1931,6656,Project Tycho - https://zenodo.org/records/11452259,629.6733569460841
Colorado,1932,3837,Project Tycho - https://zenodo.org/records/11452259,359.5841306910725
Colorado,1933,447,Project Tycho - https://zenodo.org/records/11452259,41.69499967819296
Colorado,1934,21147,Project Tycho - https://zenodo.org/records/11452259,1965.1975931045697
Colorado,1935,19996,Project Tycho - https://zenodo.org/records/11452259,1853.0634486107585
Colorado,1936,1046,Project Tycho - https://zenodo.org/records/11452259,95.8674353169766
Colorado,1937,1917,Project Tycho - https://zenodo.org/records/11452259,173.46783651131477
Colorado,1938,13756,Project Tycho - https://zenodo.org/records/11452259,1235.8145451670632
Colorado,1939,8327,Project Tycho - https://zenodo.org/records/11452259,742.7394034536892
Colorado,1940,2244,Project Tycho - https://zenodo.org/records/11452259,198.38568511134883
Colorado,1941,13238,Project Tycho - https://zenodo.org/records/11452259,1176.5814256917458
Colorado,1942,8829,Project Tycho - https://zenodo.org/records/11452259,792.4689865390675
Colorado,1943,19562,Project Tycho - https://zenodo.org/records/11452259,1694.922596917393
Colorado,1944,8543,Project Tycho - https://zenodo.org/records/11452259,750.6126239635474
Colorado,1945,1034,Project Tycho - https://zenodo.org/records/11452259,92.55976997912482
Colorado,1946,20665,Project Tycho - https://zenodo.org/records/11452259,1716.0727883919903
Colorado,1947,2354,Project Tycho - https://zenodo.org/records/11452259,190.10900175006884
Colorado,1948,14738,Project Tycho - https://zenodo.org/records/11452259,1165.7384578999781
Colorado,1949,7221,Project Tycho - https://zenodo.org/records/11452259,557.0491284776999
Colorado,1950,5561,Project Tycho - https://zenodo.org/records/11452259,419.27883437317405
Colorado,1951,12315,Project Tycho - https://zenodo.org/records/11452259,927.8052264477603
Colorado,1952,4922,Project Tycho - https://zenodo.org/records/11452259,360.2258547313492
Colorado,1953,12274,Project Tycho - https://zenodo.org/records/11452259,856.865007808404
Colorado,1954,1906,Project Tycho - https://zenodo.org/records/11452259,127.53488975860041
Colorado,1955,4902,Project Tycho - https://zenodo.org/records/11452259,316.75956643615115
Colorado,1956,14242,Project Tycho - https://zenodo.org/records/11452259,875.5552140167525
Colorado,1957,2877,Project Tycho - https://zenodo.org/records/11452259,172.72391070467992
Colorado,1958,9394,Project Tycho - https://zenodo.org/records/11452259,562.9643302108809
Colorado,1959,7037,Project Tycho - https://zenodo.org/records/11452259,411.10935847777955
Colorado,1960,6806,Project Tycho - https://zenodo.org/records/11452259,384.3527868400678
Colorado,1961,3926,Project Tycho - https://zenodo.org/records/11452259,212.69403048144912
Colorado,1962,9216,Project Tycho - https://zenodo.org/records/11452259,484.82323363839953
Colorado,1963,6052,Project Tycho - https://zenodo.org/records/11452259,312.2910147703536
Colorado,1964,3224,Project Tycho - https://zenodo.org/records/11452259,163.49133100402136
Colorado,1965,6009,Project Tycho - https://zenodo.org/records/11452259,302.4179850376324
Colorado,1966,1445,Project Tycho - https://zenodo.org/records/11452259,71.92608089469076
Colorado,1967,1637,Project Tycho - https://zenodo.org/records/11452259,79.6573129744099
Colorado,1968,496,Project Tycho - https://zenodo.org/records/11452259,23.372853561532807
Colorado,1969,139,Project Tycho - https://zenodo.org/records/11452259,6.410948239203087
Colorado,1970,132,Project Tycho - https://zenodo.org/records/11452259,5.9679763812813516
Colorado,1971,833,Project Tycho - https://zenodo.org/records/11452259,36.12586720512857
Colorado,1972,527,Project Tycho - https://zenodo.org/records/11452259,21.894265239675732
Colorado,1973,159,Project Tycho - https://zenodo.org/records/11452259,6.3641672567197
Colorado,1974,157,Project Tycho - https://zenodo.org/records/11452259,6.171512220970013
Colorado,1975,1170,Project Tycho - https://zenodo.org/records/11452259,45.19506887033187
Colorado,1976,347,Project Tycho - https://zenodo.org/records/11452259,13.169190318709585
Colorado,1977,514,Project Tycho - https://zenodo.org/records/11452259,19.045247654914935
Colorado,1978,24,Project Tycho - https://zenodo.org/records/11452259,0.8665780349909767
Colorado,1979,72,Project Tycho - https://zenodo.org/records/11452259,2.524470711406365
Colorado,1980,22,Project Tycho - https://zenodo.org/records/11452259,0.7555694916150676
Colorado,1981,8,Project Tycho - https://zenodo.org/records/11452259,0.2683775736989978
Colorado,1982,6,Project Tycho - https://zenodo.org/records/11452259,0.19578251825264104
Colorado,1983,3,Project Tycho - https://zenodo.org/records/11452259,0.0956399957535842
Colorado,1984,5,Project Tycho - https://zenodo.org/records/11452259,0.15757158240631344
Colorado,1985,15,Project Tycho - https://zenodo.org/records/11452259,0.4670087869259956
Colorado,1986,10,Project Tycho - https://zenodo.org/records/11452259,0.30857654565220277
Colorado,1987,9,Project Tycho - https://zenodo.org/records/11452259,0.2757572600758639
Colorado,1988,116,Project Tycho - https://zenodo.org/records/11452259,3.55224230702214
Colorado,1989,101,Project Tycho - https://zenodo.org/records/11452259,3.08012002099361
Colorado,1990,137,Project Tycho - https://zenodo.org/records/11452259,4.142520860011521
Colorado,1991,13,Project Tycho - https://zenodo.org/records/11452259,0.38564979320271475
Colorado,1992,23,Project Tycho - https://zenodo.org/records/11452259,0.6640769590125927
Colorado,1993,3,https://stacks.cdc.gov/view/cdc/5650,0.08416459902301733
Colorado,1994,15,Project Tycho - https://zenodo.org/records/11452259,0.41010913550908074
Colorado,1995,8,Project Tycho - https://zenodo.org/records/11452259,0.2138009016518525
Colorado,1996,6,Project Tycho - https://zenodo.org/records/11452259,0.1572109519437562
Colorado,1997,0,"https://www.cdc.gov/mmwr/preview/mmwrhtml/00056071.htm#:~:text=As%20of%20January%201%2C%201997,and%20control%20of%20the%20disease.",0.0
Colorado,1998,0,https://stacks.cdc.gov/view/cdc/5637,0.0
Colorado,1999,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm4853a1.htm,0.0
Colorado,2000,2,Project Tycho - https://zenodo.org/records/11452259,0.04617607815947694
Colorado,2001,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5053a1.htm,0.0
Colorado,2002,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5153a1.htm,0.0
Colorado,2003,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5254a1.htm,0.0
Colorado,2004,1,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5353a1.htm,0.021836025424121122
Colorado,2005,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5453a1.htm,0.0
Colorado,2006,1,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5553a1.htm,0.021163380663823297
Colorado,2007,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5653a1.htm,0.0
Colorado,2008,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5754a1.htm,0.0
Colorado,2009,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5853a1.htm,0.0
Colorado,2010,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5953a1.htm,0.0
Colorado,2011,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm6053a1.htm,0.0
Colorado,2012,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm6153a1.htm,0.0
Colorado,2013,2,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm6253a1.htm,0.037907189553385075
Colorado,2014,1,https://www.cdc.gov/mmwr/volumes/63/wr/mm6354a1.htm?s_cid=mm6354a1_w,0.018663718794495472
Colorado,2015,1,https://www.cdc.gov/mmwr/volumes/64/wr/mm6453a1.htm?s_cid=mm6453a1_w,0.018315749603189286
Colorado,2016,2,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.036040016672111715
Colorado,2017,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Colorado,2018,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Colorado,2019,1,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.017348328766096648
Colorado,2020,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Colorado,2021,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Colorado,2022,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Connecticut,1894,2,Project Tycho - https://zenodo.org/records/11452259,
Connecticut,1895,2,Project Tycho - https://zenodo.org/records/11452259,
Connecticut,1896,23,Project Tycho - https://zenodo.org/records/11452259,
Connecticut,1906,26,Project Tycho - https://zenodo.org/records/11452259,2.514426522170956
Connecticut,1907,108,Project Tycho - https://zenodo.org/records/11452259,10.207389582980879
Connecticut,1908,372,Project Tycho - https://zenodo.org/records/11452259,34.50588408805679
Connecticut,1909,128,Project Tycho - https://zenodo.org/records/11452259,11.656529432281484
Connecticut,1910,316,Project Tycho - https://zenodo.org/records/11452259,28.135857012862363
Connecticut,1911,519,Project Tycho - https://zenodo.org/records/11452259,45.124588205528156
Connecticut,1912,648,Project Tycho - https://zenodo.org/records/11452259,55.04699382250402
Connecticut,1913,814,Project Tycho - https://zenodo.org/records/11452259,67.3167891710938
Connecticut,1914,563,Project Tycho - https://zenodo.org/records/11452259,45.61537408252737
Connecticut,1915,513,Project Tycho - https://zenodo.org/records/11452259,40.73827603239368
Connecticut,1916,4025,Project Tycho - https://zenodo.org/records/11452259,310.74026437241275
Connecticut,1917,2808,Project Tycho - https://zenodo.org/records/11452259,211.3937306100079
Connecticut,1918,1307,Project Tycho - https://zenodo.org/records/11452259,98.2463736414075
Connecticut,1919,3072,Project Tycho - https://zenodo.org/records/11452259,225.82274237903377
Connecticut,1920,3512,Project Tycho - https://zenodo.org/records/11452259,252.22800204827521
Connecticut,1921,1709,Project Tycho - https://zenodo.org/records/11452259,120.65672843058002
Connecticut,1922,4302,Project Tycho - https://zenodo.org/records/11452259,300.32860221539465
Connecticut,1923,3556,Project Tycho - https://zenodo.org/records/11452259,244.1544709585947
Connecticut,1924,1189,Project Tycho - https://zenodo.org/records/11452259,80.20338877867574
Connecticut,1925,2031,Project Tycho - https://zenodo.org/records/11452259,134.72583193698733
Connecticut,1926,3111,Project Tycho - https://zenodo.org/records/11452259,202.99752500928204
Connecticut,1927,779,Project Tycho - https://zenodo.org/records/11452259,49.9821309069864
Connecticut,1928,14140,Project Tycho - https://zenodo.org/records/11452259,895.7434448873892
Connecticut,1929,10419,Project Tycho - https://zenodo.org/records/11452259,652.9856592591849
Connecticut,1930,2378,Project Tycho - https://zenodo.org/records/11452259,147.27987449624152
Connecticut,1931,18371,Project Tycho - https://zenodo.org/records/11452259,1127.3124909488547
Connecticut,1932,6343,Project Tycho - https://zenodo.org/records/11452259,387.09000223966626
Connecticut,1933,6300,Project Tycho - https://zenodo.org/records/11452259,383.29514577992046
Connecticut,1934,6511,Project Tycho - https://zenodo.org/records/11452259,394.2118487573033
Connecticut,1935,31358,Project Tycho - https://zenodo.org/records/11452259,1880.3525406166464
Connecticut,1936,4269,Project Tycho - https://zenodo.org/records/11452259,255.06789860856847
Connecticut,1937,11201,Project Tycho - https://zenodo.org/records/11452259,666.8540041603212
Connecticut,1938,1586,Project Tycho - https://zenodo.org/records/11452259,94.08643612919147
Connecticut,1939,23069,Project Tycho - https://zenodo.org/records/11452259,1358.841630068045
Connecticut,1940,2564,Project Tycho - https://zenodo.org/records/11452259,149.96712888984553
Connecticut,1941,7046,Project Tycho - https://zenodo.org/records/11452259,403.14782582823824
Connecticut,1942,14882,Project Tycho - https://zenodo.org/records/11452259,829.6391108891108
Connecticut,1943,11061,Project Tycho - https://zenodo.org/records/11452259,616.6266768945341
Connecticut,1944,11316,Project Tycho - https://zenodo.org/records/11452259,635.8096346847752
Connecticut,1945,3696,Project Tycho - https://zenodo.org/records/11452259,208.72287689698658
Connecticut,1946,9360,Project Tycho - https://zenodo.org/records/11452259,490.59020727436257
Connecticut,1947,19366,Project Tycho - https://zenodo.org/records/11452259,983.5614309432306
Connecticut,1948,3054,Project Tycho - https://zenodo.org/records/11452259,151.48704324473937
Connecticut,1949,19012,Project Tycho - https://zenodo.org/records/11452259,934.6952260338087
Connecticut,1950,4103,Project Tycho - https://zenodo.org/records/11452259,203.3185068899355
Connecticut,1951,5037,Project Tycho - https://zenodo.org/records/11452259,248.12465640868007
Connecticut,1952,29468,Project Tycho - https://zenodo.org/records/11452259,1414.6353406324574
Connecticut,1953,2254,Project Tycho - https://zenodo.org/records/11452259,103.86292674115552
Connecticut,1954,5026,Project Tycho - https://zenodo.org/records/11452259,223.25384708666166
Connecticut,1955,28902,Project Tycho - https://zenodo.org/records/11452259,1255.353342309864
Connecticut,1956,2764,Project Tycho - https://zenodo.org/records/11452259,119.22447155607777
Connecticut,1957,9647,Project Tycho - https://zenodo.org/records/11452259,408.53593206285024
Connecticut,1958,15750,Project Tycho - https://zenodo.org/records/11452259,643.2651567565713
Connecticut,1959,13030,Project Tycho - https://zenodo.org/records/11452259,515.9327394761401
Connecticut,1960,11057,Project Tycho - https://zenodo.org/records/11452259,434.1963068378162
Connecticut,1961,6906,Project Tycho - https://zenodo.org/records/11452259,266.7865776914501
Connecticut,1962,17729,Project Tycho - https://zenodo.org/records/11452259,669.1079981597549
Connecticut,1963,5837,Project Tycho - https://zenodo.org/records/11452259,213.83090690021385
Connecticut,1964,5234,Project Tycho - https://zenodo.org/records/11452259,186.8753119646615
Connecticut,1965,9222,Project Tycho - https://zenodo.org/records/11452259,322.463675631334
Connecticut,1966,944,Project Tycho - https://zenodo.org/records/11452259,32.485599140783435
Connecticut,1967,106,Project Tycho - https://zenodo.org/records/11452259,3.6079763507361466
Connecticut,1968,715,Project Tycho - https://zenodo.org/records/11452259,24.098708309234624
Connecticut,1969,634,Project Tycho - https://zenodo.org/records/11452259,21.112221112221114
Connecticut,1970,116,Project Tycho - https://zenodo.org/records/11452259,3.821762234333987
Connecticut,1971,1191,Project Tycho - https://zenodo.org/records/11452259,38.87078255273013
Connecticut,1972,1541,Project Tycho - https://zenodo.org/records/11452259,50.16656536775087
Connecticut,1973,1782,Project Tycho - https://zenodo.org/records/11452259,58.02894999838808
Connecticut,1974,174,Project Tycho - https://zenodo.org/records/11452259,5.65463626552222
Connecticut,1975,129,Project Tycho - https://zenodo.org/records/11452259,4.180734785204217
Connecticut,1976,237,Project Tycho - https://zenodo.org/records/11452259,7.678804361560878
Connecticut,1977,812,Project Tycho - https://zenodo.org/records/11452259,26.288466712229027
Connecticut,1978,329,Project Tycho - https://zenodo.org/records/11452259,10.631017107213001
Connecticut,1979,4,Project Tycho - https://zenodo.org/records/11452259,0.12907339500460147
Connecticut,1980,9,Project Tycho - https://zenodo.org/records/11452259,0.288805235204588
Connecticut,1981,6,Project Tycho - https://zenodo.org/records/11452259,0.1915730832155159
Connecticut,1982,2,Project Tycho - https://zenodo.org/records/11452259,0.06365064452642648
Connecticut,1983,7,Project Tycho - https://zenodo.org/records/11452259,0.22113298432230322
Connecticut,1984,3,Project Tycho - https://zenodo.org/records/11452259,0.09424496276381521
Connecticut,1985,7,Project Tycho - https://zenodo.org/records/11452259,0.21845426753532407
Connecticut,1986,9,Project Tycho - https://zenodo.org/records/11452259,0.2789000059808557
Connecticut,1987,22,Project Tycho - https://zenodo.org/records/11452259,0.676811038664984
Connecticut,1988,11,Project Tycho - https://zenodo.org/records/11452259,0.33585489114637657
Connecticut,1989,78,Project Tycho - https://zenodo.org/records/11452259,2.373211192063982
Connecticut,1990,196,https://stacks.cdc.gov/view/cdc/35905,5.953203567669853
Connecticut,1991,20,Project Tycho - https://zenodo.org/records/11452259,0.6075467021149916
Connecticut,1992,6,Project Tycho - https://zenodo.org/records/11452259,0.18302330710304304
Connecticut,1993,1,Project Tycho - https://zenodo.org/records/11452259,0.030528786050298618
Connecticut,1994,4,Project Tycho - https://zenodo.org/records/11452259,0.12226381229570481
Connecticut,1995,1,Project Tycho - https://zenodo.org/records/11452259,0.030594531288721204
Connecticut,1996,1,Project Tycho - https://zenodo.org/records/11452259,0.030578262463623336
Connecticut,1997,1,"https://www.cdc.gov/mmwr/preview/mmwrhtml/00056071.htm#:~:text=As%20of%20January%201%2C%201997,and%20control%20of%20the%20disease.",0.030564383568342877
Connecticut,1998,0,https://stacks.cdc.gov/view/cdc/5637,0.0
Connecticut,1999,2,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm4853a1.htm,0.06087700015188812
Connecticut,2000,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm4953a1.htm,0.0
Connecticut,2001,1,Project Tycho - https://zenodo.org/records/11452259,0.029101347479692348
Connecticut,2002,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5153a1.htm,0.0
Connecticut,2003,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5254a1.htm,0.0
Connecticut,2004,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5353a1.htm,0.0
Connecticut,2005,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5453a1.htm,0.0
Connecticut,2006,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5553a1.htm,0.0
Connecticut,2007,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5653a1.htm,0.0
Connecticut,2008,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5754a1.htm,0.0
Connecticut,2009,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5853a1.htm,0.0
Connecticut,2010,1,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5953a1.htm,0.02791150489902734
Connecticut,2011,1,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm6053a1.htm,0.027837938656318378
Connecticut,2012,1,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm6153a1.htm,0.027786993797387246
Connecticut,2013,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm6253a1.htm,0.0
Connecticut,2014,5,https://www.cdc.gov/mmwr/volumes/63/wr/mm6354a1.htm?s_cid=mm6354a1_w,0.13891620907667396
Connecticut,2015,0,https://www.cdc.gov/mmwr/volumes/64/wr/mm6453a1.htm?s_cid=mm6453a1_w,0.0
Connecticut,2016,1,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.027906387465120506
Connecticut,2017,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Connecticut,2018,3,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.08384256044000576
Connecticut,2019,4,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.1120577500820823
Connecticut,2020,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Connecticut,2021,2,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.055398393391193256
Connecticut,2022,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Delaware,1890,2,Project Tycho - https://zenodo.org/records/11452259,
Delaware,1893,1,Project Tycho - https://zenodo.org/records/11452259,
Delaware,1895,6,Project Tycho - https://zenodo.org/records/11452259,
Delaware,1898,5,Project Tycho - https://zenodo.org/records/11452259,
Delaware,1899,1,Project Tycho - https://zenodo.org/records/11452259,
Delaware,1900,1,Project Tycho - https://zenodo.org/records/11452259,0.54000054000054
Delaware,1903,5,Project Tycho - https://zenodo.org/records/11452259,2.6289499973710497
Delaware,1904,1,Project Tycho - https://zenodo.org/records/11452259,0.5203130203130203
Delaware,1906,1,Project Tycho - https://zenodo.org/records/11452259,0.5096943872454077
Delaware,1908,4,Project Tycho - https://zenodo.org/records/11452259,2.0080422090472343
Delaware,1909,1,Project Tycho - https://zenodo.org/records/11452259,0.49701542238855667
Delaware,1910,1,Project Tycho - https://zenodo.org/records/11452259,0.4921187187197039
Delaware,1911,10,Project Tycho - https://zenodo.org/records/11452259,4.8260917826135215
Delaware,1915,4,Project Tycho - https://zenodo.org/records/11452259,1.8414764958543761
Delaware,1916,1099,Project Tycho - https://zenodo.org/records/11452259,501.32515885940546
Delaware,1917,79,Project Tycho - https://zenodo.org/records/11452259,35.55003555003555
Delaware,1918,460,Project Tycho - https://zenodo.org/records/11452259,208.88202706384524
Delaware,1919,42,Project Tycho - https://zenodo.org/records/11452259,18.9855393475303
Delaware,1920,504,Project Tycho - https://zenodo.org/records/11452259,229.9070792221477
Delaware,1921,9,Project Tycho - https://zenodo.org/records/11452259,4.162504162504162
Delaware,1922,41,Project Tycho - https://zenodo.org/records/11452259,19.13973876590699
Delaware,1923,2,Project Tycho - https://zenodo.org/records/11452259,0.9293032548846503
Delaware,1924,52,Project Tycho - https://zenodo.org/records/11452259,23.720571665777143
Delaware,1925,287,Project Tycho - https://zenodo.org/records/11452259,129.15012915012915
Delaware,1926,1283,Project Tycho - https://zenodo.org/records/11452259,569.6525696525697
Delaware,1927,30,Project Tycho - https://zenodo.org/records/11452259,13.087349331890819
Delaware,1928,1024,Project Tycho - https://zenodo.org/records/11452259,439.0459326081644
Delaware,1929,907,Project Tycho - https://zenodo.org/records/11452259,383.9380958025026
Delaware,1930,312,Project Tycho - https://zenodo.org/records/11452259,130.41351953485844
Delaware,1931,3197,Project Tycho - https://zenodo.org/records/11452259,1319.7546255397497
Delaware,1932,62,Project Tycho - https://zenodo.org/records/11452259,25.280841607372217
Delaware,1933,352,Project Tycho - https://zenodo.org/records/11452259,141.79369018078697
Delaware,1934,4109,Project Tycho - https://zenodo.org/records/11452259,1641.9580419580418
Delaware,1935,1252,Project Tycho - https://zenodo.org/records/11452259,496.3290677576392
Delaware,1936,1655,Project Tycho - https://zenodo.org/records/11452259,653.4967009275309
Delaware,1937,2494,Project Tycho - https://zenodo.org/records/11452259,980.9088549246029
Delaware,1938,688,Project Tycho - https://zenodo.org/records/11452259,267.4368433123297
Delaware,1939,234,Project Tycho - https://zenodo.org/records/11452259,88.88449953088735
Delaware,1940,147,Project Tycho - https://zenodo.org/records/11452259,54.592247900798085
Delaware,1941,4959,Project Tycho - https://zenodo.org/records/11452259,1801.4712560167106
Delaware,1942,282,Project Tycho - https://zenodo.org/records/11452259,100.97429452268162
Delaware,1943,2151,Project Tycho - https://zenodo.org/records/11452259,762.0039534933152
Delaware,1944,421,Project Tycho - https://zenodo.org/records/11452259,147.57172651909494
Delaware,1945,287,Project Tycho - https://zenodo.org/records/11452259,100.24940094870165
Delaware,1946,959,Project Tycho - https://zenodo.org/records/11452259,320.4153705825947
Delaware,1947,83,Project Tycho - https://zenodo.org/records/11452259,27.185928825273088
Delaware,1948,1483,Project Tycho - https://zenodo.org/records/11452259,474.84566715335944
Delaware,1949,741,Project Tycho - https://zenodo.org/records/11452259,234.25941147460134
Delaware,1950,633,Project Tycho - https://zenodo.org/records/11452259,196.99926241982317
Delaware,1951,688,Project Tycho - https://zenodo.org/records/11452259,207.64733755670312
Delaware,1952,544,Project Tycho - https://zenodo.org/records/11452259,159.37142036848783
Delaware,1953,449,Project Tycho - https://zenodo.org/records/11452259,127.79243548474318
Delaware,1954,1942,Project Tycho - https://zenodo.org/records/11452259,527.1902011032446
Delaware,1955,105,Project Tycho - https://zenodo.org/records/11452259,26.96532259514265
Delaware,1956,883,Project Tycho - https://zenodo.org/records/11452259,216.2053632641868
Delaware,1957,323,Project Tycho - https://zenodo.org/records/11452259,75.74585039373773
Delaware,1958,508,Project Tycho - https://zenodo.org/records/11452259,117.20381235392782
Delaware,1959,616,Project Tycho - https://zenodo.org/records/11452259,139.54299668585384
Delaware,1960,956,Project Tycho - https://zenodo.org/records/11452259,212.7048897650234
Delaware,1961,1701,Project Tycho - https://zenodo.org/records/11452259,368.6118653580693
Delaware,1962,616,Project Tycho - https://zenodo.org/records/11452259,131.21207151057897
Delaware,1963,1189,Project Tycho - https://zenodo.org/records/11452259,245.92384840832045
Delaware,1964,394,Project Tycho - https://zenodo.org/records/11452259,79.19645746607517
Delaware,1965,519,Project Tycho - https://zenodo.org/records/11452259,102.26459930601942
Delaware,1966,264,Project Tycho - https://zenodo.org/records/11452259,51.111679018655764
Delaware,1967,56,Project Tycho - https://zenodo.org/records/11452259,10.656010656010656
Delaware,1968,24,Project Tycho - https://zenodo.org/records/11452259,4.489892130341569
Delaware,1969,506,Project Tycho - https://zenodo.org/records/11452259,93.6100936100936
